Unnamed: 0,StudyID,TimePoint,C_TotalTouches,C_PawDragPercent,GW_FootFault,Group name,Exclude,Comment,RB_HindlimbDrop,RB_Distance,RB_SpeedPercent,RB_SpeedAverage,IncludedInStudy,Strain,StrokeType,Group,StudyID_old,TimePointMerged,Z_C_PawDragPercent,Z_GW_FootFault,Z_RB_HindlimbDrop,DeficitScore,2 Cluster,Slope,3 Cluster,4 Cluster,5 Cluster,6 Cluster,linefit_cluster,cluster ii,cluster co
613,GVsT3c10m2,28,5.0,20.0,12.21374046,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,28.0,0.2434431158784464,0.4360410064393511,,1.5908986923079305,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
614,GVsT3c10m2,23,6.0,33.33333333,12.5,GV-1 ,,,0.0,120.0,85.09,19.57,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,21.0,1.1455980556105256,0.4755847007897333,-0.7690550248746314,1.535199208324241,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
615,GVsT3c10m2,15,5.0,20.0,13.46153846,GV-1 ,,,1.25,120.0,95.96,22.07,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,14.0,0.2434431158784464,0.6084109568801932,0.7414054476372837,1.7822431379476726,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
616,GVsT3c10m2,8,3.0,,15.625,GV-1 ,,,0.5,60.0,51.24,11.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,7.0,,0.9072700337744244,-0.1648708358698653,1.6223562301013112,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
617,GVsT3c10m2,3,6.0,33.33333333,16.94915254,GV-1 ,,,2.75,120.0,88.2,20.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,3.0,1.1455980556105256,1.0901875474232003,2.553958014651582,2.847737837044134,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
618,GVsT3c10m2,Baseline,6.0,16.66666667,3.488372093,GV-1 ,,,0.75,120.0,100,23.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_2,0.0,0.0179043811145807,-0.7692753292158445,0.1372212586325176,1.046440067992783,1.0,-0.006225501555505,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
619,GVsT3c10m4,28,6.0,16.66666667,11.29032258,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,28.0,0.0179043811145807,0.3084807008355694,,1.4143491721241066,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
620,GVsT3c10m4,23,3.0,,12.21374046,GV-1 ,,,0.75,120.0,111.53,23.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,21.0,,0.4360410064393511,0.1372212586325176,1.5377877636849662,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
621,GVsT3c10m4,15,0.0,,12.98701299,GV-1 ,,,1.25,120.0,93.62,19.73,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,14.0,,0.5428603375116597,0.7414054476372837,1.893289523723504,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
622,GVsT3c10m4,8,0.0,,14.01869159,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,7.0,,0.6853757039033973,,1.936532335052429,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
623,GVsT3c10m4,3,7.0,0.0,15.45454545,GV-1 ,,,1.0,120.0,73.56,15.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,3.0,-1.1097892940579803,0.8837235604382626,0.4393133531349006,1.322239170987426,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
624,GVsT3c10m4,Baseline,20.0,5.0,4.424778761,GV-1 ,,,0.5,120.0,100,21.07,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_10_4,0.0,-0.7714811915738736,-0.6399207614447517,-0.1648708358698653,0.7257323681862013,1.0,-0.0284817550976759,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
625,GVsT3c11m2,28,5.0,0.0,3.883495146,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,28.0,-1.1097892940579803,-0.7146933046704902,,0.3389153317847964,S,,S,S,S,S,S,S,S
626,GVsT3c11m2,23,8.0,0.0,4.166666667,GV-1 ,Exclude,,0.0,120.0,146.24,23.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,21.0,-1.1097892940579803,-0.6755761871233967,-0.7690550248746314,0.3996831291303621,S,,S,S,S,S,S,S,S
627,GVsT3c11m2,15,0.0,,4.761904762,GV-1 ,Exclude,,0.25,120.0,149.42,23.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,14.0,,-0.5933504094449173,-0.4669629303722484,0.7209999612404487,S,,S,S,S,S,S,S,S
628,GVsT3c11m2,8,14.0,7.142857143,3.448275862,GV-1 ,Exclude,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,7.0,-0.6264920047853048,-0.7748141947616577,,0.5505035313755504,S,,S,S,S,S,S,S,S
629,GVsT3c11m2,3,8.0,0.0,3.846153846,GV-1 ,,,0.0,120.0,118.08,18.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,3.0,-1.1097892940579803,-0.7198516059583561,-0.7690550248746314,0.3849246561853756,S,,S,S,S,S,S,S,S
630,GVsT3c11m2,Baseline,20.0,10.0,2.985074627,GV-1 ,,,0.75,120.0,100,15.73,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_2,0.0,-0.4331730890897669,-0.8388004921600243,0.1372212586325176,0.8729058569432737,S,,S,S,S,S,S,S,S
631,GVsT3c11m3,28,18.0,5.555555556,3.703703704,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,28.0,-0.733891402378901,-0.7395295697929117,,0.5144461450631252,S,,S,S,S,S,S,S,S
632,GVsT3c11m3,23,10.0,20.0,4.109589041,GV-1 ,,,0.0,120.0,96.3,26.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,21.0,0.2434431158784464,-0.6834608507988482,-0.7690550248746314,0.8481323778840206,S,,S,S,S,S,S,S,S
633,GVsT3c11m3,15,11.0,18.18181818,4.255319149,GV-1 ,,,0.75,120.0,105.56,28.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,14.0,0.1204219875793865,-0.6633297947355282,0.1372212586325176,1.115927781641157,S,,S,S,S,S,S,S,S
634,GVsT3c11m3,8,20.0,5.0,3.921568627,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,7.0,-0.7714811915738736,-0.7094338604070113,,0.5106991051585892,S,,S,S,S,S,S,S,S
635,GVsT3c11m3,3,15.0,13.33333333,5.263157895,GV-1 ,,,0.75,120.0,90.74,24.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,3.0,-0.2076343543259012,-0.5241076492437254,0.1372212586325176,1.0529830495033283,S,,S,S,S,S,S,S,S
636,GVsT3c11m3,Baseline,20.0,15.0,3.47826087,GV-1 ,,,0.25,120.0,100,27.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_3,0.0,-0.0948649866056602,-0.7706720865494886,-0.4669629303722484,0.8069899633065658,S,,S,S,S,S,S,S,S
637,GVsT3c11m4,28,20.0,10.0,3.636363636,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,28.0,-0.4331730890897669,-0.7488318800898051,,0.6601541465592456,S,,S,S,S,S,S,S,S
638,GVsT3c11m4,23,12.0,0.0,3.50877193,GV-1 ,,,1.0,120.0,184.86,37.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,21.0,-1.1097892940579803,-0.7664573098788275,0.4393133531349006,0.7721788808817294,S,,S,S,S,S,S,S,S
639,GVsT3c11m4,15,17.0,11.76470588,3.125,GV-1 ,,,0.0,120.0,184.86,37.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,14.0,-0.3137702295486979,-0.8194712981643403,-0.7690550248746314,0.6170577802864751,S,,S,S,S,S,S,S,S
640,GVsT3c11m4,8,13.0,7.692307692,4.310344828,GV-1 ,,,,,0,,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,7.0,-0.5893152902570967,-0.6557285855957447,,0.628634693222611,S,,S,S,S,S,S,S,S
641,GVsT3c11m4,3,20.0,0.0,3.448275862,GV-1 ,,,0.0,120.0,160.21,32.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,3.0,-1.1097892940579803,-0.7748141947616577,-0.7690550248746314,0.3666037932509418,S,,S,S,S,S,S,S,S
642,GVsT3c11m4,Baseline,20.0,10.0,3.614457831,GV-1 ,,,1.25,120.0,100,20.29,Ja,C57BL/6J,MOp/MOs Sham,Sham,GV_T3_11_4,0.0,-0.4331730890897669,-0.7518579328020364,0.7414054476372837,1.1032814397308583,S,,S,S,S,S,S,S,S
643,GVsT3c8m2,28,6.0,0.0,7.142857143,GV-1 ,,,0.0,120.0,101.85,27.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,28.0,-1.1097892940579803,-0.2644472985928603,-0.7690550248746314,0.5367260919738742,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
644,GVsT3c8m2,20,11.0,0.0,8.333333333,GV-1 ,,,0.75,105.0,73.41,19.82,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,21.0,-1.1097892940579803,-0.0999957432359013,0.1372212586325176,0.8936353715952436,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
645,GVsT3c8m2,13,13.0,15.38461538,10.86956522,GV-1 ,,,0.5,120.0,77.78,21.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,14.0,-0.0688412867268595,0.2503575708972144,-0.1648708358698653,1.2567051139158614,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
646,GVsT3c8m2,6,13.0,30.76923077,12.0,GV-1 ,,,0.25,103.0,75.13,20.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,7.0,0.9721067212808774,0.4065150475121827,-0.4669629303722484,1.5550429106226356,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
647,GVsT3c8m2,3,18.0,44.44444444,15.78947368,GV-1 ,,,1.8,102.0,56.64,15.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,3.0,1.8973938388333609,0.9299903138761902,1.4060080555425265,2.6622873672330574,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
648,GVsT3c8m2,Baseline,15.0,0.0,4.87804878,GV-1 ,,,0.5,120.0,100,27.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_2,0.0,-1.1097892940579803,-0.5773063553378741,-0.1648708358698653,0.6338344693937917,0.0,-0.0472433956448137,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
649,GVsT3c8m4,28,,,9.210526316,GV-1 ,,,0.0,120.0,117.54,33.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,28.0,,0.0211790871507191,-0.7690550248746314,0.8772186622870755,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
650,GVsT3c8m4,20,2.0,,9.87654321,GV-1 ,,,0.67,120.0,140.35,40.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,21.0,,0.1131821990418615,0.0405517883917551,1.32802362486584,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
651,GVsT3c8m4,13,6.0,16.66666667,10.25641026,GV-1 ,,,0.0,120.0,98.25,28.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,14.0,0.0179043811145807,0.1656567699119934,-0.7690550248746314,1.0559920065330126,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
652,GVsT3c8m4,6,12.0,16.66666667,12.30769231,GV-1 ,,,0.5,120.0,71.18,20.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,7.0,0.0179043811145807,0.4490194498479199,-0.1648708358698653,1.3518409628465768,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
653,GVsT3c8m4,3,18.0,0.0,14.28571429,GV-1 ,,,1.8,120.0,98.25,28.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,3.0,-1.1097892940579803,0.7222620345158681,1.4060080555425265,1.5906502298158365,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
654,GVsT3c8m4,Baseline,3.0,,2.380952381,GV-1 ,,,0.25,120.0,100,28.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_4,0.0,,-0.9222535202969744,-0.4669629303722484,0.5565484058144202,1.0,-0.0017012384271954,2.0,2.0,2.0,5.0,MRR,Low ii,Low co
655,GVsT3c9m1,28,11.0,9.090909091,8.910891089,GV-1 ,,,0.67,120.0,86.07,19.44,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,28.0,-0.4946836531716352,-0.0202123153265411,0.0405517883917551,1.0930419044468913,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
656,GVsT3c9m1,20,12.0,16.66666667,8.860759494,GV-1 ,,,0.33,120.0,90.21,20.38,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,21.0,0.0179043811145807,-0.0271374590963422,-0.3702934601314858,1.1246477851112826,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
657,GVsT3c9m1,13,10.0,10.0,10.78431373,GV-1 ,,,0.33,120.0,123.94,28.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,14.0,-0.4331730890897669,0.2385809891858251,-0.3702934601314858,1.0628614444705555,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
658,GVsT3c9m1,6,9.0,22.22222222,12.90322581,GV-1 ,,,1.33,90.0,115.09,26.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,7.0,0.3938022723876901,0.5312860345682524,0.8380749178780463,1.8388777060936947,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
659,GVsT3c9m1,3,8.0,62.5,15.38461538,GV-1 ,,,2.25,95.0,90,20.33,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,3.0,3.119061986993353,0.874063469061113,1.949773825646816,3.2321230583827925,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
660,GVsT3c9m1,Baseline,0.0,,0.0,GV-1 ,Exclude,,0.29,119.0,100,22.59,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,0.0,,-1.2511566311490316,-0.4186281952518671,0.4162642179485822,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
661,GVsT3c9m1,Baseline,0.0,,0.0,GV-1 ,Exclude,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_1,0.0,,-1.2511566311490316,,0.0,0.0,-0.0510164229273151,1.0,1.0,1.0,1.0,MRR,High ii,High co
662,GVsT3c9m3,28,2.0,,6.666666667,GV-1 ,,,0.0,113.0,87.18,28.33,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,28.0,,-0.3302279207356438,-0.7690550248746314,0.7015151583438941,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
663,GVsT3c9m3,20,8.0,0.0,8.24742268,GV-1 ,,,0.67,120.0,86.15,28.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,21.0,-1.1097892940579803,-0.1118633812670173,0.0405517883917551,0.8574563355046174,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
664,GVsT3c9m3,13,1.0,,9.090909091,GV-1 ,,,0.75,120.0,88.46,28.75,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,14.0,,0.0046552466371737,0.1372212586325176,1.3220948837838773,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
665,GVsT3c9m3,6,10.0,0.0,11.42857143,GV-1 ,,,0.67,120.0,80,26.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,7.0,-1.1097892940579803,0.3275783011066096,0.0405517883917551,1.0039368962958264,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
666,GVsT3c9m3,3,4.0,,14.1025641,GV-1 ,,,2.5,120.0,76.92,25.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,3.0,,0.6969617942738332,2.2518659201491986,2.725570488360548,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
667,GVsT3c9m3,Baseline,1.0,,5.263157895,GV-1 ,,,0.0,120.0,100,32.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_3,0.0,,-0.5241076492437254,-0.7690550248746314,0.6045752940898532,0.0,-0.010462897199372,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
670,GVsT3c8m1,6,,,,GV-1 ,,,2.75,93.0,∞,11.1,Nein,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_1,7.0,,,2.553958014651582,3.8051146458006135,0.0,,0.0,0.0,0.0,0.0,,,
672,GVsT3c8m1,Baseline,,,3.50877193,GV-1 ,,,,,(invalid),,Nein,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_8_1,0.0,,-0.7664573098788275,,0.4846993212702041,0.0,,0.0,0.0,0.0,0.0,,,
676,GVsT3c9m2,Baseline,,,5.128205128,GV-1 ,,,,,(invalid),,Nein,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_9_2,0.0,,-0.5427499308947976,,0.708406700254234,0.0,,0.0,0.0,0.0,0.0,,,
677,GVsT3c3m1,27,16.0,6.25,6.976744186,GV-1 ,,,0.25,120.0,142.86,50.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,28.0,-0.686904165952847,-0.2873940272826575,-0.4669629303722484,0.770736256613114,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
678,GVsT3c3m1,20,7.0,0.0,10.71428571,GV-1 ,,,0.0,120.0,128.57,45.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,21.0,-1.1097892940579803,0.2289073670635985,-0.7690550248746314,0.7011776471926939,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
679,GVsT3c3m1,13,13.0,23.07692308,11.32075472,GV-1 ,,,0.25,120.0,100,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,14.0,0.451632717615317,0.3126845755521572,-0.4669629303722484,1.3502747520807736,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
680,GVsT3c3m1,6,6.0,33.33333333,12.76595745,GV-1 ,,,1.25,120.0,58.57,20.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,7.0,1.1455980556105256,0.5123238785058963,0.7414054476372837,2.0509324250669336,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
681,GVsT3c3m1,3,17.0,52.94117647,16.32653061,GV-1 ,,,2.0,120.0,65.71,23.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,3.0,2.4722964969104075,1.0041789857670016,1.6476817311444327,2.959209035756312,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
682,GVsT3c3m1,Baseline,18.0,5.555555556,0.0,GV-1 ,Exclude,,0.75,120.0,100,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_1,0.0,-0.733891402378901,-1.2511566311490316,0.1372212586325176,0.6352143728505599,0.0,-0.0964110555624457,1.0,1.0,1.0,1.0,MRR,High ii,High co
683,GVsT3c3m2,27,11.0,9.090909091,3.896103896,GV-1 ,,,0.25,120.0,180,45.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,28.0,-0.4946836531716352,-0.7129515406889635,-0.4669629303722484,0.6929572564047493,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
684,GVsT3c3m2,20,6.0,16.66666667,9.433962264,GV-1 ,,,0.0,120.0,150,37.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,21.0,0.0179043811145807,0.0520443740669208,-0.7690550248746314,1.0181212079179884,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
685,GVsT3c3m2,13,1.0,,9.482758621,GV-1 ,,,0.25,120.0,150,37.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,14.0,,0.0587850689853161,-0.4669629303722484,1.0470677004555655,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
686,GVsT3c3m2,6,3.0,,10.25641026,GV-1 ,,,1.0,120.0,140,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,7.0,,0.1656567699119934,0.4393133531349006,1.5536416926724788,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
687,GVsT3c3m2,3,4.0,,13.55932203,GV-1 ,,,2.0,120.0,76,19.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,3.0,,0.6219187114324755,1.6476817311444327,2.3859568524374857,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
688,GVsT3c3m2,Baseline,7.0,0.0,2.678571429,GV-1 ,,,0.0,120.0,100,25.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_2,0.0,-1.1097892940579803,-0.8811406313886652,-0.7690550248746314,0.331161647708606,0.0,-0.0382514631967493,0.0,1.0,1.0,0.0,MRR,Medium ii,High co
689,GVsT3c4m1,27,9.0,11.11111111,5.747126437,GV-1 ,,,0.33,120.0,124.44,46.67,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,28.0,-0.3579935108351451,-0.457252570457362,-0.3702934601314858,0.8559767840077006,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
690,GVsT3c4m1,20,10.0,10.0,9.730576441,GV-1 ,,,0.0,120.0,133.33,50.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,21.0,-0.4331730890897669,0.0930184507921129,-0.7690550248746314,0.8814200767582698,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
691,GVsT3c4m1,13,14.0,21.42857143,9.411559281,GV-1 ,,,0.25,120.0,113.33,42.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,14.0,0.3401025738277078,0.0489496415305352,-0.4669629303722484,1.2251863928110298,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
692,GVsT3c4m1,6,1.0,,13.3790119,GV-1 ,,,1.75,120.0,55.05,20.64,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,7.0,,0.5970107951094152,1.3455896366420497,2.2224568470247643,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
693,GVsT3c4m1,3,0.0,,17.49622926,GV-1 ,,,3.25,78.0,16.78,6.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,3.0,,1.1657603461564396,3.158142203656348,3.413107906055425,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
694,GVsT3c4m1,Baseline,9.0,0.0,3.278688525,GV-1 ,,,0.5,120.0,100,37.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_1,0.0,-1.1097892940579803,-0.7982408718953641,-0.1648708358698653,0.560189630541295,0.0,-0.095788340733321,1.0,1.0,1.0,1.0,MRR,High ii,High co
695,GVsT3c3m3,27,5.0,0.0,8.771929825,GV-1 ,,,0.33,120.0,112.82,36.67,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,28.0,-1.1097892940579803,-0.0394083279735213,-0.3702934601314858,0.7446596037613692,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
696,GVsT3c3m3,20,4.0,,10.22727273,GV-1 ,,,0.67,120.0,112.82,36.67,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,21.0,,0.161631731723065,0.0405517883917551,1.3522483912064418,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
697,GVsT3c3m3,13,14.0,14.28571429,10.52631579,GV-1 ,,,0.5,120.0,107.69,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,14.0,-0.1431947152419828,0.2029413326615806,-0.1648708358698653,1.2161152249989424,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
698,GVsT3c3m3,6,11.0,9.090909091,12.5,GV-1 ,,,1.25,120.0,100,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,7.0,-0.4946836531716352,0.4755847007897333,0.7414054476372837,1.4919254629008256,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
699,GVsT3c3m3,3,5.0,40.0,14.51612903,GV-1 ,,,2.75,120.0,107.69,35.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,3.0,1.596675525814873,0.7540913669195421,2.553958014651582,2.8860649336110304,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
700,GVsT3c3m3,Baseline,10.0,10.0,3.529411765,GV-1 ,,,0.75,120.0,100,32.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_3_3,0.0,-0.4331730890897669,-0.7636061373845158,0.1372212586325176,0.8979706418684432,0.0,-0.0099769336924559,0.0,0.0,0.0,0.0,MRR,Medium ii,High co
701,GVsT3c4m2,28,4.0,,8.536585366,GV-1 ,,,0.25,116.0,117.14,41.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_2,28.0,,-0.0719186483413667,-0.4669629303722484,0.981715841792224,1.0,-0.0641499141929109,0.0,0.0,0.0,0.0,MRR,Medium ii,Medium co
702,GVsT3c4m2,20,8.0,12.5,10.0,GV-1 ,,,0.25,120.0,107.14,37.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_4_2,21.0,-0.2640190378477136,0.1302364344019803,-0.4669629303722484,1.050908119876371,1.0,-0.0641499141929109,0.0,0.0,0.0,0.0,MRR,Medium ii,Medium co
